Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Days_To_FNOL,Days_To_Settlement,Estimated_Claim_Amount_winsor,Estimated_Claim_Amount_log1p,Ultimate_Claim_Amount_winsor,Ultimate_Claim_Amount_log1p,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,tp_count,has_third_party,TP_Injury_Severity_code_mean,TP_Injury_Severity_code_max
CLM34541,POL13409,2021-09-05,2021-09-09,Collision,Low,False,False,1368,771.0,Minor,2021-10-24,settled,4,45.0,1368.0,7.221835825288449,771.0,6.648984550024776,CUST23409,68,Male,Retired,Bristol,5141,47,Sedan,15,Excellent,0,0,,
CLM34542,POL11053,2020-03-04,2020-03-04,Fire,Medium,False,False,123573,107716.0,Major,2020-08-12,settled,0,161.0,123573.0,11.724595445890749,107716.0,11.587262696556284,CUST21053,51,Female,Self-Employed,Edinburgh,10539,29,Motorcycle,16,Fair,0,0,,
CLM34543,POL12470,2020-07-09,2020-07-09,Collision,Low,False,True,2762,1935.0,Minor,2020-09-28,settled,0,81.0,2762.0,7.924072324923417,1935.0,7.568379267836522,CUST22470,32,Female,Employed,Leeds,21743,12,SUV,4,Good,0,0,,
CLM34544,POL12569,2025-04-07,2025-04-10,Collision,Low,False,False,2061,1630.0,Minor,2025-05-23,settled,3,43.0,2061.0,7.631431664576906,1630.0,7.396948602621014,CUST22569,23,Female,Self-Employed,Liverpool,11888,5,Sedan,5,Good,0,0,,
CLM34545,POL12403,2021-07-29,2021-07-29,Collision,Low,False,False,3671,3379.0,Moderate,2021-09-19,settled,0,52.0,3671.0,8.20849175174038,3379.0,8.125630988477065,CUST22403,71,Female,Employed,Liverpool,14550,50,SUV,15,Excellent,0,0,,
CLM34546,POL12227,2018-10-12,2018-10-12,Collision,Medium,False,False,56169,57354.0,Severe,2019-04-23,settled,0,193.0,56169.0,10.936138085526478,57354.0,10.957015302715368,CUST22227,69,Female,Retired,London,8083,47,Van,7,Good,0,0,,
CLM34547,POL12885,2022-06-03,2022-06-03,Vandalism,Low,False,False,1951,1258.0,Minor,2022-07-15,settled,0,42.0,1951.0,7.5766097669730375,1258.0,7.138073034044347,CUST22885,27,Female,Employed,Cardiff,11553,6,SUV,15,Good,1,1,1.0,1.0
CLM34548,POL12124,2023-12-12,2023-12-12,Vandalism,Low,False,False,1515,777.0,Minor,2024-01-30,settled,0,49.0,1515.0,7.323830566202317,777.0,6.656726524178391,CUST22124,54,Female,Retired,London,10999,34,SUV,6,Good,0,0,,
CLM34549,POL11328,2020-06-14,2020-06-17,Collision,Low,False,False,1365,862.0,Minor,2020-07-31,settled,3,44.0,1365.0,7.2196420401307355,862.0,6.760414691083428,CUST21328,53,Female,Retired,Liverpool,12707,31,SUV,18,Fair,2,1,1.0,1.0
CLM34550,POL10220,2019-03-01,2019-03-01,Collision,Low,False,False,1400,908.0,Minor,2019-05-19,settled,0,79.0,1400.0,7.244941546337007,908.0,6.812345094177479,CUST20220,60,Female,Self-Employed,Leeds,11146,41,Hatchback,17,Excellent,1,1,2.0,2.0
CLM34551,POL12647,2020-06-09,2020-06-09,Weather,Low,False,False,20063,19731.0,Major,2020-08-07,settled,0,59.0,20063.0,9.906682443432647,19731.0,9.88999696235363,CUST22647,75,Male,Retired,London,8896,53,SUV,8,Excellent,0,0,,
CLM34552,POL13606,2022-05-02,2022-05-02,Vandalism,Low,False,False,1685,1504.0,Minor,2022-07-23,settled,0,82.0,1685.0,7.430114138561801,1504.0,7.316548177182976,CUST23606,21,Female,Unemployed,Leeds,12379,3,SUV,15,Fair,1,1,1.0,1.0
CLM34553,POL10189,2025-05-29,2025-05-31,Collision,Low,False,False,2389,1591.0,Minor,2025-08-29,settled,2,90.0,2389.0,7.779048644925556,1591.0,7.3727463664043285,CUST20189,55,Male,Retired,Manchester,9969,33,Coupe,18,Fair,0,0,,
CLM34554,POL10252,2019-04-15,2019-04-18,Other,High,True,True,183754,185102.0,Catastrophic,2020-11-17,settled,3,579.0,172096.3800000004,12.055815758376605,174837.80000000037,12.071619685535717,CUST20252,53,Female,Self-Employed,Glasgow,13444,35,Sedan,19,Excellent,0,0,,
CLM34555,POL13396,2025-08-14,2025-08-14,Theft,Medium,False,False,11338,6971.0,Moderate,2026-01-08,settled,0,147.0,11338.0,9.33600338997184,6971.0,8.849657406639912,CUST23396,48,Male,Self-Employed,Newcastle,18650,29,Sedan,14,Good,0,0,,
CLM34556,POL11148,2022-02-03,2022-02-05,Collision,Low,False,False,2013,1246.0,Minor,2022-04-27,settled,2,81.0,2013.0,7.607878073278507,1246.0,7.1284959456800365,CUST21148,71,Female,Retired,Glasgow,17786,52,Sedan,12,Good,0,0,,
CLM34557,POL10882,2024-03-20,2024-03-20,Collision,Low,False,False,2402,1987.0,Minor,2024-06-18,settled,0,90.0,2402.0,7.784473235736469,1987.0,7.59488438721652,CUST20882,53,Female,Self-Employed,Glasgow,7784,33,Sedan,9,Excellent,0,0,,
CLM34558,POL13153,2025-02-19,2025-02-19,Theft,Low,False,False,12882,11953.0,Moderate,2025-04-29,settled,0,69.0,12882.0,9.463663891791525,11953.0,9.388821229384199,CUST23153,29,Female,Employed,Birmingham,6130,10,Sedan,19,Excellent,0,0,,
CLM34559,POL13657,2024-11-19,2024-11-19,Weather,Low,False,False,4084,2722.0,Minor,2025-01-07,settled,0,49.0,4084.0,8.315077007294104,2722.0,7.909489492673759,CUST23657,69,Male,Retired,Birmingham,6402,48,Sedan,18,Excellent,1,1,1.0,1.0
CLM34560,POL11747,2022-09-24,2022-09-26,Collision,Medium,True,False,2126,1465.0,Minor,2022-12-23,settled,2,88.0,2126.0,7.6624678152002375,1465.0,7.290292882446597,CUST21747,76,Male,Retired,Edinburgh,14000,54,Sedan,14,Good,0,0,,
CLM34561,POL12976,2019-07-14,2019-07-15,Collision,Low,False,False,1867,1022.0,Minor,2019-09-19,settled,1,66.0,1867.0,7.532623618788788,1022.0,6.930494765951626,CUST22976,78,Male,Retired,Edinburgh,15169,56,Van,3,Excellent,0,0,,
CLM34562,POL12629,2022-04-12,2022-04-13,Other,Low,False,False,6015,3917.0,Moderate,2022-06-18,settled,1,66.0,6015.0,8.702177865629675,3917.0,8.273336598504486,CUST22629,69,Female,Retired,Bristol,15646,50,SUV,19,Excellent,0,0,,
CLM34563,POL14135,2024-08-10,2024-08-11,Collision,Low,False,False,5494,3790.0,Moderate,2024-09-20,settled,1,40.0,5494.0,8.611593866837723,3790.0,8.240385115516334,CUST24135,23,Male,Self-Employed,Liverpool,13224,4,Sedan,19,Excellent,1,1,1.0,1.0
CLM34564,POL14118,2021-03-07,2021-03-07,Collision,Low,False,True,2382,2905.0,Minor,2021-04-15,settled,0,39.0,2382.0,7.776115477098742,2905.0,7.974532844130228,CUST24118,27,Male,Employed,Edinburgh,2714,9,Hatchback,13,Good,0,0,,
CLM34565,POL12907,2020-10-11,2020-10-12,Theft,Low,False,False,3747,1914.0,Minor,2020-11-28,settled,1,47.0,3747.0,8.228977643358313,1914.0,7.557472901614746,CUST22907,40,Female,Employed,Liverpool,15645,19,SUV,5,Excellent,2,1,1.5,2.0
CLM34566,POL14552,2024-07-21,2024-07-21,Collision,Low,False,False,1311,1089.0,Minor,2024-09-08,settled,0,49.0,1311.0,7.179307969504034,1089.0,6.993932975223189,CUST24552,52,Male,Retired,Bristol,11644,32,Sedan,2,Good,0,0,,
CLM34567,POL10854,2019-06-25,2019-06-25,Collision,Low,False,False,1859,1248.0,Minor,2019-09-23,settled,0,90.0,1859.0,7.528331766707247,1248.0,7.130098510125578,CUST20854,20,Female,Student,London,8031,0,Sedan,5,Good,0,0,,
CLM34568,POL11103,2024-05-19,2024-05-23,Collision,Low,False,False,5336,3827.0,Moderate,2024-07-28,settled,4,66.0,5336.0,8.582418976333944,3827.0,8.250097752572845,CUST21103,50,Female,Employed,Glasgow,5645,28,Van,0,Fair,0,0,,
CLM34569,POL11278,2020-07-02,2020-07-04,Collision,Low,False,False,1750,971.0,Minor,2020-09-23,settled,2,81.0,1750.0,7.467942332285852,971.0,6.879355804460439,CUST21278,18,Female,Student,Birmingham,10613,0,SUV,9,Good,2,1,2.0,2.0
CLM34570,POL10515,2023-05-19,2023-05-21,Collision,High,False,False,33413,29595.0,Severe,2024-08-11,settled,2,448.0,33413.0,10.416730252817723,29595.0,10.295394496045441,CUST20515,64,Male,Unemployed,Edinburgh,4520,46,SUV,8,Excellent,0,0,,
CLM34571,POL14878,2024-10-21,2024-10-21,Collision,High,False,False,15712,11194.0,Major,2025-03-27,settled,0,157.0,15712.0,9.662243674190131,11194.0,9.323222529032856,CUST24878,22,Female,Student,Liverpool,17582,1,Sedan,18,Good,0,0,,
CLM34572,POL13920,2024-09-26,2024-09-26,Other,Low,True,False,1775,1277.0,Minor,2024-12-21,settled,0,86.0,1775.0,7.4821189235521155,1277.0,7.15305163493748,CUST23920,74,Male,Retired,Cardiff,9844,54,Coupe,13,Excellent,0,0,,
CLM34573,POL12896,2023-03-29,2023-04-02,Vandalism,Low,False,False,900,605.0,Minor,2023-06-13,settled,4,72.0,985.98,6.894649775803657,632.0,6.450470422144176,CUST22896,49,Male,Employed,Newcastle,11928,30,SUV,9,Excellent,0,0,,
CLM34574,POL10297,2019-09-30,2019-09-30,Collision,Low,False,False,2413,2042.0,Minor,2019-12-08,settled,0,69.0,2413.0,7.789040401657477,2042.0,7.622174594817622,CUST20297,42,Female,Employed,Bristol,5000,23,Van,18,Excellent,0,0,,
CLM34575,POL14190,2022-08-20,2022-08-21,Collision,Low,False,False,1201,784.0,Minor,2022-09-27,settled,1,37.0,1201.0,7.091742115095153,784.0,6.665683717782408,CUST24190,60,Female,Employed,Newcastle,8050,39,Sedan,11,Good,0,0,,
CLM34576,POL14178,2021-03-13,2021-03-13,Collision,Low,True,True,5057,4631.0,Moderate,2021-06-14,settled,0,93.0,5057.0,8.52872642722991,4631.0,8.440744019252831,CUST24178,62,Female,Retired,Newcastle,16506,40,Sedan,2,Good,1,1,1.0,1.0
CLM34577,POL12406,2021-02-08,2021-02-09,Other,Medium,False,False,7965,5290.0,Moderate,2021-06-25,settled,1,136.0,7965.0,8.982937763741589,5290.0,8.57376254290413,CUST22406,69,Female,Unemployed,Cardiff,11688,48,SUV,5,Fair,0,0,,
CLM34578,POL10067,2022-06-09,2022-06-09,Weather,Medium,False,False,22551,22143.0,Major,2022-11-25,settled,0,169.0,22551.0,10.023579032793949,22143.0,10.005321858417396,CUST20067,38,Female,Employed,London,16930,16,Motorcycle,5,Poor,0,0,,
CLM34579,POL10662,2022-06-06,2022-06-06,Collision,Medium,False,False,14723,12797.0,Major,2022-09-20,settled,0,106.0,14723.0,9.597234094498912,12797.0,9.457044187699406,CUST20662,79,Female,Retired,Birmingham,11575,60,SUV,20,Good,0,0,,
CLM34580,POL14651,2022-10-05,2022-10-08,Collision,Low,False,False,16131,13435.0,Major,2022-12-01,settled,3,54.0,16131.0,9.688560155993258,13435.0,9.505692950732183,CUST24651,39,Female,Self-Employed,Edinburgh,15393,20,Hatchback,20,Good,1,1,2.0,2.0
CLM34581,POL11817,2022-01-03,2022-01-06,Collision,Low,False,False,2668,2362.0,Minor,2022-03-20,settled,3,73.0,2668.0,7.889459149404524,2362.0,7.767687277186908,CUST21817,42,Female,Employed,London,7459,23,Motorcycle,18,Good,2,1,1.0,1.0
CLM34582,POL11088,2021-03-01,2021-03-01,Collision,Low,False,False,3742,2845.0,Moderate,2021-05-09,settled,0,69.0,3742.0,8.22764270790443,2845.0,7.953669778649798,CUST21088,25,Male,Employed,Liverpool,12635,4,Coupe,18,Excellent,2,1,1.0,1.0
CLM34583,POL12333,2025-08-25,2025-08-31,Collision,High,False,False,8969,7052.0,Major,2026-11-19,settled,6,445.0,8969.0,9.101640955052842,7052.0,8.86120833720818,CUST22333,53,Female,Retired,Cardiff,14678,32,Van,18,Poor,0,0,,
CLM34584,POL13085,2024-08-30,2024-09-05,Weather,Low,False,False,2463,2112.0,Minor,2024-10-11,settled,6,36.0,2463.0,7.80954132465341,2112.0,7.655864017616056,CUST23085,59,Male,Employed,Cardiff,9018,39,Sedan,19,Fair,0,0,,
CLM34585,POL13708,2024-01-16,2024-01-16,Collision,Low,False,False,3855,2836.0,Moderate,2024-04-15,settled,0,90.0,3855.0,8.257385655730436,2836.0,7.950502434808851,CUST23708,52,Male,Employed,Birmingham,8913,30,SUV,12,Good,1,1,2.0,2.0
CLM34586,POL10399,2025-01-04,2025-01-04,Collision,Low,False,False,1750,1523.0,Minor,2025-03-20,settled,0,75.0,1750.0,7.467942332285852,1523.0,7.329093736246592,CUST20399,44,Male,Employed,Birmingham,8303,25,Hatchback,2,Excellent,2,1,1.0,1.0
CLM34587,POL11322,2018-10-25,2018-10-27,Collision,Low,False,False,2116,1234.0,Minor,2018-12-15,settled,2,49.0,2116.0,7.6577552711348655,1234.0,7.118826249062078,CUST21322,77,Female,Retired,Cardiff,11722,55,Sedan,19,Good,0,0,,
CLM34588,POL11416,2020-01-01,2020-01-03,Weather,Low,False,False,9872,8677.0,Moderate,2020-03-20,settled,2,77.0,9872.0,9.19755903761145,8677.0,9.068546366358296,CUST21416,34,Female,Employed,Cardiff,9726,15,Sedan,15,Poor,0,0,,
CLM34589,POL11739,2022-08-06,2022-08-07,Weather,Low,False,False,7440,5686.0,Moderate,2022-09-22,settled,1,46.0,7440.0,8.914760527397261,5686.0,8.645938147306799,CUST21739,21,Female,Student,Bristol,13920,2,Coupe,12,Good,0,0,,
CLM34590,POL14274,2023-09-18,2023-09-18,Theft,Medium,False,False,15138,11435.0,Moderate,2024-03-16,settled,0,180.0,15138.0,9.625029474611878,11435.0,9.344521553442203,CUST24274,73,Female,Retired,Cardiff,5990,53,SUV,8,Good,0,0,,
CLM34591,POL12673,2021-05-30,2021-05-30,Weather,Low,False,False,2423,2107.0,Minor,2021-07-06,settled,0,37.0,2423.0,7.793174347189205,2107.0,7.653494909661253,CUST22673,51,Female,Retired,Glasgow,17726,30,Sedan,11,Fair,0,0,,
CLM34592,POL12360,2025-08-06,2025-08-11,Collision,Low,True,False,2673,2941.0,Moderate,2025-10-02,settled,5,52.0,2673.0,7.891330757661889,2941.0,7.9868449011613825,CUST22360,44,Female,Unemployed,Bristol,13347,22,Van,12,Good,0,0,,
CLM34593,POL10080,2025-09-06,2025-09-07,Collision,High,False,False,60003,48589.0,Severe,2027-02-24,settled,1,535.0,60003.0,11.00216650564878,48589.0,10.79117302739995,CUST20080,78,Female,Retired,Newcastle,21496,59,SUV,13,Excellent,1,1,1.0,1.0
CLM34594,POL11287,2021-06-13,2021-06-14,Fire,Low,False,False,10388,8722.0,Minor,2021-09-11,settled,1,89.0,10388.0,9.248502833070532,8722.0,9.07371849443322,CUST21287,19,Female,Student,Cardiff,8658,0,Hatchback,0,Fair,0,0,,
CLM34595,POL14772,2019-03-01,2019-03-04,Collision,Medium,False,True,25644,22081.0,Severe,2019-07-19,settled,3,137.0,25644.0,10.152103899823368,22081.0,10.002518075999083,CUST24772,52,Female,Employed,Liverpool,11188,30,Van,3,Fair,0,0,,
CLM34596,POL12378,2022-04-25,2022-04-25,Collision,Low,False,True,2170,1843.0,Minor,2022-06-28,settled,0,64.0,2170.0,7.682943169878292,1843.0,7.519692404116539,CUST22378,34,Male,Employed,Manchester,16271,16,Sedan,5,Excellent,0,0,,
CLM34597,POL10860,2022-12-29,2023-01-02,Collision,Low,False,False,7220,10274.0,Moderate,2023-02-13,settled,4,42.0,7220.0,8.884748726451182,10274.0,9.237469039364436,CUST20860,74,Male,Retired,Edinburgh,12428,53,Hatchback,12,Excellent,0,0,,
CLM34598,POL11775,2019-12-27,2019-12-27,Collision,Low,False,False,1418,1025.0,Minor,2020-02-19,settled,0,54.0,1418.0,7.257707677160043,1025.0,6.933423025730715,CUST21775,32,Male,Employed,Manchester,9091,11,SUV,1,Good,2,1,1.0,1.0
CLM34599,POL14122,2023-01-16,2023-01-17,Weather,Medium,False,True,5830,4884.0,Moderate,2023-05-12,settled,1,115.0,5830.0,8.670943791222156,4884.0,8.493924564476883,CUST24122,27,Male,Unemployed,London,11795,7,Van,6,Fair,0,0,,
CLM34600,POL11612,2021-08-04,2021-08-04,Theft,High,False,False,28836,28802.0,Major,2022-01-01,settled,0,150.0,28836.0,10.2694145637968,28802.0,10.268234827365733,CUST21612,37,Male,Employed,Manchester,10169,15,Coupe,20,Fair,0,0,,
CLM34601,POL14498,2024-10-09,2024-10-14,Collision,Low,False,True,2369,1273.0,Minor,2024-12-27,settled,5,74.0,2369.0,7.7706452341291765,1273.0,7.149916836132109,CUST24498,24,Female,Employed,Newcastle,21590,5,Hatchback,6,Fair,0,0,,
CLM34602,POL13570,2021-11-20,2021-11-21,Theft,High,False,False,14616,12069.0,Moderate,2022-07-15,settled,1,236.0,14616.0,9.589940513889292,12069.0,9.398478314091577,CUST23570,55,Male,Employed,Liverpool,7180,36,Coupe,1,Poor,0,0,,
CLM34603,POL13289,2018-12-29,2018-12-29,Weather,Medium,False,False,6973,22042.0,Moderate,2019-03-05,settled,0,66.0,6973.0,8.849944227235596,22042.0,10.000750370156338,CUST23289,44,Female,Self-Employed,Manchester,6737,23,Hatchback,14,Good,0,0,,
CLM34604,POL11017,2024-07-06,2024-07-06,Collision,Low,False,False,6523,5902.0,Moderate,2024-08-26,settled,0,51.0,6523.0,8.783242963740905,5902.0,8.683215975240689,CUST21017,61,Male,Employed,Newcastle,15460,39,Motorcycle,12,Good,0,0,,
CLM34605,POL11592,2022-12-02,2022-12-04,Collision,Low,False,False,4825,3119.0,Moderate,2023-03-03,settled,2,89.0,4825.0,8.481773246184977,3119.0,8.045588280803528,CUST21592,48,Male,Employed,Birmingham,16527,29,Hatchback,17,Excellent,0,0,,
CLM34606,POL13758,2024-06-25,2024-06-26,Theft,Low,False,False,9941,5978.0,Moderate,2024-08-20,settled,1,55.0,9941.0,9.204523486654617,5978.0,8.696008608880904,CUST23758,30,Male,Employed,Bristol,8060,8,SUV,8,Excellent,1,1,1.0,1.0
CLM34607,POL11007,2024-06-02,2024-06-07,Collision,Low,False,True,3198,1684.0,Minor,2024-08-19,settled,5,73.0,3198.0,8.070593539949519,1684.0,7.429520842786462,CUST21007,49,Female,Employed,Manchester,8175,29,SUV,18,Good,0,0,,
CLM34608,POL10587,2023-09-18,2023-09-23,Collision,Low,False,False,2690,2061.0,Minor,2023-11-13,settled,5,51.0,2690.0,7.897668150726906,2061.0,7.631431664576906,CUST20587,31,Female,Unemployed,Leeds,11088,9,Hatchback,18,Good,0,0,,
CLM34609,POL13116,2024-03-04,2024-03-06,Theft,High,False,False,27687,26625.0,Major,2025-06-28,settled,2,479.0,27687.0,10.228754385315181,26625.0,10.189643460991862,CUST23116,46,Male,Employed,Bristol,14781,25,Hatchback,14,Good,0,0,,
CLM34610,POL11524,2019-03-17,2019-03-18,Collision,Medium,False,False,35507,29033.0,Severe,2019-09-06,settled,1,172.0,35507.0,10.47751330218821,29033.0,10.276222836021374,CUST21524,78,Female,Retired,Cardiff,6191,58,SUV,1,Good,0,0,,
CLM34611,POL13571,2022-01-15,2022-01-15,Collision,Medium,False,False,32821,31751.0,Severe,2022-07-02,settled,0,168.0,32821.0,10.398854301239574,31751.0,10.365710994462901,CUST23571,76,Male,Retired,Bristol,14627,55,Sedan,3,Good,0,0,,
CLM34612,POL11292,2020-11-15,2020-11-15,Collision,High,False,False,37693,35584.0,Severe,2022-01-02,settled,0,413.0,37693.0,10.537256209576572,35584.0,10.479679479733372,CUST21292,37,Female,Employed,London,13450,19,Sedan,13,Excellent,0,0,,
CLM34613,POL12854,2022-04-23,2022-04-23,Collision,Medium,False,False,10047,8313.0,Major,2022-06-30,settled,0,68.0,10047.0,9.21512888870798,8313.0,9.025696119812583,CUST22854,46,Male,Employed,Manchester,7896,24,Hatchback,18,Good,1,1,1.0,1.0
CLM34614,POL10615,2024-06-23,2024-06-24,Fire,Low,False,False,15910,10022.0,Minor,2024-08-04,settled,1,41.0,15910.0,9.674765972907856,10022.0,9.212637731024866,CUST20615,33,Male,Employed,Newcastle,15184,15,Hatchback,1,Excellent,0,0,,
CLM34615,POL11859,2019-08-22,2019-08-23,Weather,Low,False,False,10166,8027.0,Moderate,2019-10-31,settled,1,69.0,10166.0,9.226902460275161,8027.0,8.990690709916228,CUST21859,69,Male,Retired,Cardiff,14054,47,SUV,1,Good,0,0,,
CLM34616,POL14811,2019-10-17,2019-10-18,Collision,Low,False,False,9551,8389.0,Moderate,2019-12-18,settled,1,61.0,9551.0,9.164505835632383,8389.0,9.034795799461252,CUST24811,53,Male,Self-Employed,Glasgow,14850,32,Sedan,6,Excellent,1,1,2.0,2.0
CLM34617,POL13037,2020-08-04,2020-08-04,Collision,Low,False,False,1255,857.0,Minor,2020-09-17,settled,0,44.0,1255.0,7.135687347028144,857.0,6.754604099487962,CUST23037,35,Female,Employed,London,12357,16,Coupe,12,Poor,1,1,1.0,1.0
CLM34618,POL13253,2024-09-30,2024-09-30,Collision,Low,False,True,6402,5320.0,Moderate,2025-01-02,settled,0,94.0,6402.0,8.764521909518802,5320.0,8.579416534596369,CUST23253,45,Male,Employed,Edinburgh,7403,27,SUV,2,Good,0,0,,
CLM34619,POL12263,2024-09-11,2024-09-15,Vandalism,Medium,False,False,8005,7650.0,Major,2025-01-21,settled,4,128.0,8005.0,8.987946539552519,7650.0,8.942591637231851,CUST22263,41,Female,Employed,Leeds,12076,19,Van,11,Excellent,0,0,,
CLM34620,POL11112,2018-10-19,2018-10-20,Collision,Low,False,False,1828,1599.0,Minor,2019-01-07,settled,1,79.0,1828.0,7.511524648390866,1599.0,7.3777589082278725,CUST21112,78,Female,Self-Employed,Glasgow,15413,57,SUV,10,Good,0,0,,
CLM34621,POL10803,2019-06-14,2019-06-18,Weather,Low,False,True,6827,5132.0,Moderate,2019-09-12,settled,4,86.0,6827.0,8.828787083914332,5132.0,8.543445562560303,CUST20803,28,Male,Employed,Edinburgh,8090,8,Motorcycle,15,Fair,2,1,1.5,2.0
CLM34622,POL11861,2021-01-29,2021-02-01,Weather,High,False,False,6183,3911.0,Moderate,2021-07-13,settled,3,162.0,6183.0,8.729720590267258,3911.0,8.271804031154709,CUST21861,18,Male,Employed,Manchester,14099,0,Sedan,18,Good,1,1,1.0,1.0
CLM34623,POL14603,2021-02-08,2021-02-11,Collision,Low,False,False,1490,780.0,Minor,2021-04-11,settled,3,59.0,1490.0,7.307202314764738,780.0,6.660575149839686,CUST24603,40,Female,Self-Employed,Birmingham,14659,18,Sedan,9,Excellent,0,0,,
CLM34624,POL10655,2023-06-22,2023-06-25,Collision,Low,False,False,2552,1368.0,Minor,2023-08-14,settled,3,50.0,2552.0,7.845024417241484,1368.0,7.221835825288449,CUST20655,41,Male,Employed,Leeds,4662,22,Van,11,Excellent,2,1,1.5,2.0
CLM34625,POL13612,2019-11-18,2019-11-19,Collision,Medium,False,False,4840,2912.0,Moderate,2020-02-29,settled,1,102.0,4840.0,8.484876589939695,2912.0,7.976938756959434,CUST23612,27,Male,Self-Employed,Bristol,14613,7,SUV,9,Good,1,1,2.0,2.0
CLM34626,POL14872,2021-01-08,2021-01-10,Collision,Medium,False,False,3535,2949.0,Moderate,2021-05-06,settled,2,116.0,3535.0,8.170751423757535,2949.0,7.989560449333865,CUST24872,70,Female,Retired,Birmingham,8218,49,Hatchback,2,Good,0,0,,
CLM34627,POL14002,2024-09-29,2024-10-02,Collision,Low,False,False,2317,1498.0,Minor,2024-11-30,settled,3,59.0,2317.0,7.748460023899697,1498.0,7.312553498102598,CUST24002,46,Male,Employed,Newcastle,10815,25,Hatchback,5,Excellent,0,0,,
CLM34629,POL11593,2019-07-11,2019-07-11,Theft,Low,False,False,21381,19412.0,Moderate,2019-09-19,settled,0,70.0,21381.0,9.970304725573445,19412.0,9.873698223725375,CUST21593,43,Male,Employed,Bristol,12268,25,Hatchback,0,Good,0,0,,
CLM34630,POL11172,2020-06-09,2020-06-10,Collision,Low,False,False,6398,5393.0,Moderate,2020-08-04,settled,1,55.0,6398.0,8.76389700713946,5393.0,8.593042503699674,CUST21172,78,Female,Retired,Liverpool,12212,56,SUV,14,Good,1,1,1.0,1.0
CLM34631,POL10074,2018-12-25,2018-12-26,Theft,High,False,False,47239,36568.0,Major,2020-05-10,settled,1,501.0,47239.0,10.762996270311298,36568.0,10.506956165951394,CUST20074,27,Female,Unemployed,London,10874,8,SUV,1,Good,0,0,,
CLM34632,POL11527,2023-11-12,2023-11-12,Collision,Low,False,False,3006,2145.0,Minor,2023-12-28,settled,0,46.0,3006.0,8.008698182988528,2145.0,7.671360923190644,CUST21527,56,Male,Self-Employed,Glasgow,5315,36,Motorcycle,20,Excellent,0,0,,
CLM34634,POL12788,2019-02-21,2019-02-21,Collision,Low,False,False,1932,1298.0,Minor,2019-03-26,settled,0,33.0,1932.0,7.566828479208331,1298.0,7.1693500166706,CUST22788,35,Female,Student,Edinburgh,7206,17,Sedan,11,Excellent,0,0,,
CLM34635,POL12721,2019-09-12,2019-09-12,Weather,Low,False,True,3136,2125.0,Minor,2019-11-19,settled,0,68.0,3136.0,8.051022208190679,2125.0,7.661997558901893,CUST22721,74,Female,Self-Employed,Manchester,8701,53,Sedan,11,Good,0,0,,
CLM34636,POL12475,2019-07-16,2019-07-16,Collision,Low,False,False,18891,15727.0,Major,2019-09-04,settled,0,50.0,18891.0,9.846493831016009,15727.0,9.663197842386948,CUST22475,79,Male,Retired,Bristol,12049,57,SUV,1,Poor,0,0,,
